mt20Id,url,title,genre_hint,genre_norm,is_musical,공연기간,공연장소,공연시간,관람연령,티켓가격,출연진,창작자,제작진,주최·주관,기획·제작,최종수정
PF189311,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189311,인피니티 플라잉(INFINITY FLYING) [대전],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),대전시립연정국악원 큰마당,"목요일(11:00,14:00)",48개월 이상,"전석 20,000원",해당정보 없음,,해당정보 없음,대전시립연정국악원(주최),해당정보 없음,2023.01.27
PF189312,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189312,누가 내머리에 똥쌌어? [서울 금천],뮤지컬,뮤지컬,True,2022.06.11(토) ~ 2022.06.11(토),금나래아트홀,"토요일(11:00,14:00,16:00)",전체 관람가,"전석 35,000원",해당정보 없음,,해당정보 없음,안녕컴퍼니(주최) / 좋은사람들(주관),해당정보 없음,2022.05.13
PF189315,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189315,프린세스 공주뮤지컬쇼 [청주],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),청주예술의전당 대공연장,"목요일(12:00,14:00,16:00)",만 2세 이상,"전석 35,000원",해당정보 없음,,해당정보 없음,극단 바투(주관) / 진엔터컴(주최),해당정보 없음,2022.04.13
PF189321,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189321,겨울왕국: 겨울이야기 시즌2 [구로],뮤지컬,뮤지컬,True,2022.05.14(토) ~ 2022.05.14(토),구로구민회관,"토요일(12:00,14:00,16:00)",전체 관람가,"전석 40,000원",해당정보 없음,,해당정보 없음,아리커뮤니케이션즈(주최),해당정보 없음,2022.05.06
PF189323,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189323,알사탕 [포항],뮤지컬,뮤지컬,True,2022.05.27(금) ~ 2022.05.29(일),포항문화예술회관 대공연장,"금요일(17:00) / 토요일 ~ 일요일(11:00,14:00,16:00)",24개월 이상,"R석 50,000원 / S석 40,000원",해당정보 없음,,"백희나, 전수양, 장희선 등",(재)포항문화재단(주최·주관),할리퀸크리에이션즈(주)(제작),2022.04.13
PF189324,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189324,알사탕 [제주],뮤지컬,뮤지컬,True,2022.06.25(토) ~ 2022.06.26(일),제주아트센터 대극장,"토요일 ~ 일요일(11:00,14:00,16:00)",24개월 이상,해당정보 없음,해당정보 없음,,"백희나, 전수양, 장희선 등",(주)씽크브릿지(주최·주관),할리퀸크리에이션즈(주)(제작),2022.04.27
PF189325,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189325,피터팬 [익산],뮤지컬,뮤지컬,True,2022.05.22(일) ~ 2022.05.22(일),솜리문화예술회관 중공연장,"일요일(12:00,14:00,16:00)",전체 관람가,"전석 35,000원",해당정보 없음,,해당정보 없음,km기획(주관) / 극단 국민(주최),해당정보 없음,2022.06.21
PF189326,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189326,오즈의 마법사 [수원],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),장안구민회관 한누리아트홀 한누리아트홀,"목요일(11:00,14:00,16:00)",24개월 이상,"전석 30,000원",해당정보 없음,,해당정보 없음,극단 아트원(주최) / 극단 원공(주관),해당정보 없음,2022.04.18
PF189338,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189338,난 토마토 절대 안 먹어 [김포],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.07(토),김포한강괜찮은홀,"목요일(12:00,14:00) / 토요일(12:00,14:00)",전체 관람가,"전석 30,000원",해당정보 없음,,해당정보 없음,극단 리틀드럼(주최),해당정보 없음,2022.04.12
PF189339,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189339,프렌쥬 신비의 손전등,뮤지컬,뮤지컬,True,2022.05.14(토) ~ 2022.06.12(일),올림픽공원 뮤즈라이브,"토요일 ~ 일요일(11:00,14:00)",24개월 이상,"전석 50,000원","이준녕, 김지선, 이소연, 이지은",,"조재국, 전연주, 조선형 등",(주)그래피직스(주관) / 한국체육산업개발(주)(주최),(주)마인드블로잉이엔티(제작),2022.04.28
PF189345,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189345,넌 특별하단다 [구리],뮤지컬,뮤지컬,True,2022.04.19(화) ~ 2022.04.21(목),구리아트홀 유채꽃소극장,화요일 ~ 목요일(10:30),36개월 이상,해당정보 없음,해당정보 없음,,해당정보 없음,(재)구리문화재단(구리아트홀)(주최·주관),해당정보 없음,2022.04.22
PF189353,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189353,지킬 앤 하이드 [전주],뮤지컬,뮤지컬,True,2022.06.10(금) ~ 2022.06.12(일),한국소리문화의전당 모악당,"금요일(19:30) / 토요일(14:00,17:00) / 일요일(14:00)",만 13세 이상,"VIP석 150,000원 / R석 130,000원 / S석 100,000원 / A석 70,000원","전동석, 정유지, 최수진, 이지혜, 김봉환, 윤영석, 김늘봄 등",,"신춘수, 조정만, 원미솔 등",(주)공연마루(주관) / (주)밝은누리(주관) / (학)우석학원(주최) / TBC(주최) / TJB 대전방송(주최) / 한국소리문화의전당(주최),(주)오디컴퍼니(ODCOMPANY)(제작),2022.04.13
PF189355,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189355,뮤지컬 3DIVA 콘서트 [거창],뮤지컬,뮤지컬,True,2022.04.21(목) ~ 2022.04.21(목),거창문화센터 공연장,목요일(19:30),만 7세 이상,전석무료,"전수경, 최정원, 홍지민 등",,해당정보 없음,(재)거창문화재단(주최·주관),해당정보 없음,2022.04.22
PF189356,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189356,장수탕 선녀님 [군포],뮤지컬,뮤지컬,True,2022.05.28(토) ~ 2022.05.29(일),군포문화예술회관 수리홀,"토요일 ~ 일요일(11:00,14:00,16:00)",12개월 이상,"덕지석 60,000원 / 선녀님석 50,000원",해당정보 없음,,"백희나, 전수양, 장희선 등",(주)씽크브릿지(주최·주관),할리퀸크리에이션즈(주)(제작),2022.05.19
PF189357,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189357,나무의 아이 [광명],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),광명문화예술교육지원센터 광명극장,"목요일(11:00,15:00)",36개월 이상,"R석 15,000원 / S석 5,000원","이준혁, 박찬양, 박두리, 윤희연, 양예은, 신정하, 이상훈 등",,"구도윤, 홍성연, 서유석 등",(재)광명문화재단(주최·주관),해당정보 없음,2022.04.13
PF189360,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189360,캐치! 티니핑: 프린세스 다이어리 [인천],뮤지컬,뮤지컬,True,2022.05.28(토) ~ 2022.05.29(일),인천문화예술회관 대공연장,"토요일 ~ 일요일(11:00,14:00,16:30)",24개월 이상,"1층석 66,000원 / 2층석 55,000원",해당정보 없음,,"김철현, 윤성민, 정윤지 등",(주)에스에이엠지엔터테인먼트(SAMG엔터테인먼트)(주관) / (주)하늘이엔티(주최) / DS뮤지컬컴퍼니(주관) / 동그라미 그리기(주최),DS뮤지컬컴퍼니(제작),2022.04.13
PF189366,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189366,핑크퐁 별나라 재즈 여행 [파주],뮤지컬,뮤지컬,True,2022.05.29(일) ~ 2022.05.29(일),파주운정행복센터 공연장,일요일(15:00),전체 관람가,"R석 55,000원 / S석 44,000원",해당정보 없음,,해당정보 없음,(주)페이지터너(주최·주관),해당정보 없음,2022.04.13
PF189368,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189368,핑크퐁 별나라 재즈 여행 [도봉],뮤지컬,뮤지컬,True,2022.05.21(토) ~ 2022.05.21(토),도봉구민회관 대강당(하모니홀),토요일(16:00),전체 관람가,"R석 55,000원 / S석 44,000원",해당정보 없음,,해당정보 없음,(주)페이지터너(주최·주관),해당정보 없음,2022.04.13
PF189369,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189369,핑크퐁 별나라 재즈 여행 [수원],뮤지컬,뮤지컬,True,2022.05.28(토) ~ 2022.05.28(토),장안구민회관 한누리아트홀 한누리아트홀,토요일(16:00),전체 관람가,"R석 55,000원 / S석 44,000원",해당정보 없음,,해당정보 없음,(주)페이지터너(주최·주관),해당정보 없음,2022.04.13
PF189376,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189376,콩순이 시즌2: 우리들 음악회 [울산],뮤지컬,뮤지컬,True,2022.06.04(토) ~ 2022.06.05(일),울산문화예술회관 대공연장,"토요일(11:00,14:00,16:30) / 일요일(11:00,14:00)",전체 관람가,해당정보 없음,해당정보 없음,,"김철현, 윤성민, 정윤지 등",(주)조이컬쳐스(주최) / DS뮤지컬컴퍼니(주관) / 동그라미 그리기(주최) / 영실업(주관),해당정보 없음,2022.04.21
PF189382,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189382,누가 내머리에 똥쌌어? [강동],뮤지컬,뮤지컬,True,2022.05.21(토) ~ 2022.05.21(토),강동구민회관 대강당,"금요일 ~ 토요일(11:00,14:00,16:00)",24개월 이상,"전석 22,000원",해당정보 없음,,해당정보 없음,(주)한울엔터테인먼트(주최),해당정보 없음,2022.04.21
PF189395,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189395,제73회 군산시립합창단 기획연주회: 개구리왕자와 콩쥐팥쥐,뮤지컬,뮤지컬,True,2022.05.13(금) ~ 2022.05.13(금),군산예술의전당 대공연장,금요일(19:30),36개월 이상,"전석 5,000원",김영진 등,,"정경선, 백하슬기, 유주애 등",군산시립합창단(주관) / 군산시청(주최),해당정보 없음,2022.05.02
PF189411,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189411,"김포문화재단 키즈 스페셜 Ⅰ, 원더의 공룡대모험",뮤지컬,뮤지컬,True,2022.05.03(화) ~ 2022.05.03(화),김포아트홀,화요일(17:00),만 5세 이상,"R석 20,000원 / S석 10,000원",해당정보 없음,,해당정보 없음,(재)김포문화재단(주최),해당정보 없음,2022.04.13
PF189422,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189422,목 짧은 기린 지피 [천안],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),천안예술의전당 소공연장,"목요일(14:00,17:00)",36개월 이상,"전석 10,000원",해당정보 없음,,"고정욱, 장지영",(재) 천안문화재단(천안예술의전당)(주최),해당정보 없음,2022.04.20
PF189438,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189438,카파이즘,뮤지컬,뮤지컬,True,2022.05.07(토) ~ 2022.07.10(일),링크아트센터드림 드림 2관,"화요일(20:00) / 수요일(16:00,20:00) / 목요일 ~ 금요일(20:00) / 토요일(15:00,19:00) / 일요일(14:00,18:00)",만 12세 이상,"R석 60,000원 / 시야제한석 45,000원","유승현, 안재영, 김준영, 최연우, 정우연, 김이후, 우경아 등",,"최종혁, 오세혁, 박준하 등",해당정보 없음,네버엔딩플레이(N.E.P Contents)(제작),2022.06.14
PF189439,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189439,마타하리,뮤지컬,뮤지컬,True,2022.05.28(토) ~ 2022.08.15(월),샤롯데씨어터,"화요일(19:30) / 수요일(14:30,19:30) / 목요일(19:30) / 금요일(14:00,19:00) / 토요일(14:00,19:00) / 일요일(15:00) / 공휴일(14:00,19:00) / *6월 7일(화) 는 공연이 없습니다.",만 7세 이상,해당정보 없음,"옥주현, 김성식, 이홍기, 이창섭, 윤소호, 최민철, 김바울 등",,"엄홍현, 김지원, 권은아 등",(주)카카오엔터테인먼트 (구. 카카오엠)(주최) / EMK엔터테인먼트(주최) / SBS(주최),(주)EMK뮤지컬컴퍼니(제작),2022.05.24
PF189447,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189447,BYU 영 앰배서더스 한국 투어 [서울],뮤지컬,뮤지컬,True,2022.05.07(토) ~ 2022.05.07(토),연세대학교 백주년기념관 콘서트홀,"토요일(16:00,19:00)",전체 관람가,"R석 20,000원 / S석 15,000원 / A석 10,000원",해당정보 없음,,네이선 발저,미국 브리검영 대학교 (Brigham Young University)(주최·주관),해당정보 없음,2022.04.15
PF189448,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189448,BYU 영 앰배서더스 한국 투어 [청주],뮤지컬,뮤지컬,True,2022.05.06(금) ~ 2022.05.06(금),청주아트홀 (구. 청주시민회관),"토요일(16:00,19:00)",전체 관람가,"R석 20,000원 / S석 15,000원 / A석 10,000원",해당정보 없음,,네이선 발저,미국 브리검영 대학교 (Brigham Young University)(주최·주관),해당정보 없음,2022.04.15
PF189452,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189452,캐치! 티니핑: 프린세스 다이어리 [서울(앵콜)],뮤지컬,뮤지컬,True,2022.07.09(토) ~ 2022.08.21(일),유니버설아트센터,"화요일 ~ 금요일(11:00,14:00) / 토요일 ~ 일요일(11:00,14:00,16:30) / *8월16일(화) 공연없음 / *단, 8월15일(월) 11시, 14시 공연(2회) / 8월21일(일) 11시, 14시 공연(2회)",24개월 이상,"VIP석 70,000원 / R석 60,000원 / S석 50,000원","김설아, 이아영, 우나영, 최지연, 양수민, 지서율, 남유하 등",,"김철현, 윤성민, 정윤지 등",(주)에스에이엠지엔터테인먼트(SAMG엔터테인먼트)(주최·주관) / DS뮤지컬컴퍼니(주최·주관),해당정보 없음,2022.06.27
PF189471,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189471,월을 찾아서 [남양주],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),다산아트홀,"목요일(11:00,15:00)",36개월 이상,"1층석 20,000원 / 2층석 10,000원",해당정보 없음,,해당정보 없음,해당정보 없음,해당정보 없음,2022.04.14
PF189474,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189474,BYU 영 앰배서더스 한국 투어 [광주],뮤지컬,뮤지컬,True,2022.05.03(화) ~ 2022.05.03(화),빛고을시민문화관 공연장,화요일(19:00),전체 관람가,"R석 20,000원 / S석 15,000원 / A석 10,000원",해당정보 없음,,네이선 발저,미국 브리검영 대학교 (Brigham Young University)(주최·주관),해당정보 없음,2022.04.29
PF189477,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189477,피터팬 [제천],뮤지컬,뮤지컬,True,2022.05.21(토) ~ 2022.05.21(토),제천시문화회관 대강당,"토요일(12:00,14:00,16:00)",24개월 이상,"전석 35,000원 / 사전예약 22,000원",해당정보 없음,,해당정보 없음,km기획(주관) / 극단 국민(주최),해당정보 없음,2022.04.25
PF189492,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189492,냉장고나라의 싱싱마을 코코몽: 동화 속 모험 [안산],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.15(일),NC소극장 [안산고잔],"토요일 ~ 일요일(12:00,14:00)",전체 관람가,"전석 30,000원",해당정보 없음,,해당정보 없음,드리미(주최),해당정보 없음,2022.04.22
PF189500,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189500,페인터즈 [부산],뮤지컬,뮤지컬,True,2022.04.20(수) ~ 2022.04.20(수),부산학생예술문화회관 대극장,수요일(19:00),만 7세 이상,전석무료,"권오문, 박민우, 박재원, 이윤수",,해당정보 없음,부산학생예술문화회관(주최·주관),해당정보 없음,2022.04.14
PF189508,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189508,더 클라운 [부산],뮤지컬,뮤지컬,True,2022.05.04(수) ~ 2022.05.05(목),금정문화회관 대공연장(금빛누리홀),수요일(11:00) / 목요일(14:00),만 5세 이상,"전석 20,000원","이애경, 강선영, 양성훈 등",,"이용주, 심연주, 구종회 등",금정문화회관(주최),금정문화회관(기획),2022.04.15
PF189510,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189510,바다 탐험대 옥토넛 시즌2: 대산호초 보호작전 [용인],뮤지컬,뮤지컬,True,2022.06.25(토) ~ 2022.06.26(일),용인시평생학습관 (여성회관) 큰어울마당,"토요일(11:00,14:00,16:00) / 일요일(11:00,14:00)",24개월 이상,"R석 55,000원 / S석 45,000원",해당정보 없음,,해당정보 없음,(주)오름기획(주최),(주)마당플레이웍스(제작),2022.06.13
PF189512,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189512,은밀하게 위대하게: THE LAST,뮤지컬,뮤지컬,True,2022.05.14(토) ~ 2022.07.03(일),KT&G 상상마당 대치아트홀,"화요일 ~ 금요일(20:00) / 토요일 ~ 일요일(14:00,17:00)",만 7세 이상,"R석 88,000원 / S석 66,000원","백인태, 오종혁, 이호원, 김지휘, 유태양, 가람, 유회승 등",,"이규린, 최종훈, 추정화 등",해당정보 없음,(주)주다컬쳐(제작),2022.05.31
PF189524,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189524,원더의 공룡대모험 [부산],뮤지컬,뮤지컬,True,2022.05.07(토) ~ 2022.05.07(토),영도문화예술회관 대공연장(봉래홀),"토요일(13:00,16:00)",36개월 이상,"전석 20,000원",해당정보 없음,,해당정보 없음,영도문화예술회관(주최·주관),해당정보 없음,2022.04.15
PF189526,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189526,BYU 영 앰배서더스 한국 투어 [부산],뮤지컬,뮤지컬,True,2022.05.05(목) ~ 2022.05.05(목),부산시민회관 대극장,목요일(16:00),전체 관람가,"R석 20,000원 / S석 15,000원 / A석 10,000원",해당정보 없음,,네이선 발저,미국 브리검영 대학교 (Brigham Young University)(주최·주관),해당정보 없음,2022.04.15
PF189543,https://kopis.or.kr/por/db/pblprfr/pblprfrView.do?menuId=MNU_00020&mt20Id=PF189543,"명작 연극 시리즈 1, 맥베스",뮤지컬,뮤지컬,True,2022.05.06(금) ~ 2022.05.15(일),꿈의숲아트센터 퍼포먼스홀,화요일 ~ 금요일(20:00) / 토요일 ~ 일요일(15:00),만 10세 이상,"전석 30,000원","이상희, 김수원, 김민규, 임요한, 김영건, 장희정, 한다희 등",,"박정의, 이상희, 박영수 등",(재)세종문화회관(주최·주관) / 극단 초인(주최·주관),해당정보 없음,2022.04.15
